Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","896.827"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","710.862"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","185.965"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","914.658"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","728.065"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","186.592"
"OER","Employment Indicators: Rural","211","Switzerland","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","915.691"
"OER","Employment Indicators: Rural","211","Switzerland","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","731.752"
"OER","Employment Indicators: Rural","211","Switzerland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","183.939"
"OER","Employment Indicators: Rural","230","Ukraine","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","5089.164"
"OER","Employment Indicators: Rural","230","Ukraine","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","3511.178"
"OER","Employment Indicators: Rural","230","Ukraine","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1577.985"
"OER","Employment Indicators: Rural","230","Ukraine","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","5205.668"
"OER","Employment Indicators: Rural","230","Ukraine","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","3601.819"
"OER","Employment Indicators: Rural","230","Ukraine","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1603.849"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","4515.72"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","3609.076"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","898.024"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","8.62"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","4615.2"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","3634.385"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","972.864"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","7.951"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","3890.299"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","3006.247"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","873.966"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","10.086"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","4055.516"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","3157.6"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","887.16"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","10.756"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","4117.988"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","3139.618"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","967.667"
"OER","Employment Indicators: Rural","229","United Kingdom of Great Britain and Northern Ireland","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","10.703"
