Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2012","2012","m3","32600"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2013","2013","m3","29900"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2014","2014","m3","47000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2015","2015","m3","52000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2016","2016","m3","52000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2017","2017","m3","46000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2018","2018","m3","46000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1865","Industrial roundwood","2019","2019","m3","43000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2010","2010","m3","26000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2011","2011","m3","26000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2012","2012","m3","32600"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2013","2013","m3","21300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2014","2014","m3","24000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2015","2015","m3","27000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2016","2016","m3","37000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2017","2017","m3","35000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2018","2018","m3","35000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1868","Sawlogs and veneer logs","2019","2019","m3","33000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2010","2010","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2011","2011","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2012","2012","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2013","2013","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2014","2014","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2016","2016","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2017","2017","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2018","2018","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","2038","Pulpwood, round and split, all species (production)","2019","2019","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2010","2010","m3","17000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2011","2011","m3","17000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2013","2013","m3","8600"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2014","2014","m3","23000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2015","2015","m3","25000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2016","2016","m3","15000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2017","2017","m3","11000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2018","2018","m3","11000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1871","Other industrial roundwood","2019","2019","m3","10000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2010","2010","m3","6300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2011","2011","m3","6300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2012","2012","m3","6300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2013","2013","m3","1877"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2014","2014","m3","10500"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2015","2015","m3","1300"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2016","2016","m3","1000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2017","2017","m3","1519"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2018","2018","m3","1475"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1695","Wood chips, particles and residues","2019","2019","m3","62"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2016","2016","tonnes","16000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2017","2017","tonnes","18005"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2018","2018","tonnes","26060"
"FO","Forestry Production and Trade","146","Republic of Moldova","5510","Production","1696","Wood pellets and other agglomerates","2019","2019","tonnes","24267"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2010","2010","m3","34480"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2011","2011","m3","34480"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2012","2012","m3","18234"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2013","2013","m3","16280"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2014","2014","m3","14920"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2015","2015","m3","16000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2016","2016","m3","14000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2017","2017","m3","16578"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2018","2018","m3","17640"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1872","Sawnwood","2019","2019","m3","12724"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2010","2010","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2011","2011","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2012","2012","m3","55"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2013","2013","m3","270"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2014","2014","m3","240"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2015","2015","m3","0"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2016","2016","m3","1000"
"FO","Forestry Production and Trade","146","Republic of Moldova","5516","Production","1873","Wood-based panels","2017","2017","m3","280"
